bacteria;temperatura_°C;medio;replica;tiempo_h;Crecimiento normalizado
E. coli K-12;37;rico;3;10,06061;1,00447
E. coli K-12;37;rico;3;10,18182;0,97082
E. coli K-12;37;rico;3;10,30303;0,99431
E. coli K-12;37;rico;3;10,42424;1,00171
E. coli K-12;37;rico;3;10,54545;0,98312
E. coli K-12;37;rico;3;10,66667;0,94819
E. coli K-12;37;rico;3;10,78788;0,99949
E. coli K-12;37;rico;3;10,90909;0,96186
E. coli K-12;37;rico;3;11,0303;0,98261
E. coli K-12;37;rico;3;11,15152;0,99369
E. coli K-12;37;rico;3;11,27273;1,06733
E. coli K-12;37;rico;3;11,39394;1,03676
E. coli K-12;37;rico;3;11,51515;1,04455
E. coli K-12;37;rico;3;11,63636;0,99006
E. coli K-12;37;rico;3;11,75758;0,98898
E. coli K-12;37;rico;3;11,87879;1,02927
E. coli K-12;37;rico;3;12;1,04904
E. coli K-12;37;rico;4;0;0,03065
E. coli K-12;37;rico;4;0,12121;0
E. coli K-12;37;rico;4;0,24242;0,00591
E. coli K-12;37;rico;4;0,36364;0
E. coli K-12;37;rico;4;0,48485;0
E. coli K-12;37;rico;4;0,60606;0,01434
E. coli K-12;37;rico;4;0,72727;0,00697
E. coli K-12;37;rico;4;0,84848;0,04049
E. coli K-12;37;rico;4;0,9697;0,06921
E. coli K-12;37;rico;4;1,09091;0,1352
E. coli K-12;37;rico;4;1,21212;0,18362
E. coli K-12;37;rico;4;1,33333;0,2508
E. coli K-12;37;rico;4;1,45455;0,34508
E. coli K-12;37;rico;4;1,57576;0,42146
E. coli K-12;37;rico;4;1,69697;0,51762
E. coli K-12;37;rico;4;1,81818;0,54891
E. coli K-12;37;rico;4;1,93939;0,62833
E. coli K-12;37;rico;4;2,06061;0,73365
E. coli K-12;37;rico;4;2,18182;0,74676
E. coli K-12;37;rico;4;2,30303;0,80524
E. coli K-12;37;rico;4;2,42424;0,78076
E. coli K-12;37;rico;4;2,54545;0,84464
E. coli K-12;37;rico;4;2,66667;0,8533
E. coli K-12;37;rico;4;2,78788;0,88517
E. coli K-12;37;rico;4;2,90909;0,9058
E. coli K-12;37;rico;4;3,0303;0,91724
E. coli K-12;37;rico;4;3,15152;0,93183
E. coli K-12;37;rico;4;3,27273;0,90046
E. coli K-12;37;rico;4;3,39394;0,92547
E. coli K-12;37;rico;4;3,51515;0,96005
E. coli K-12;37;rico;4;3,63636;0,93105
E. coli K-12;37;rico;4;3,75758;0,93355
E. coli K-12;37;rico;4;3,87879;0,92131
E. coli K-12;37;rico;4;4;0,9687
E. coli K-12;37;rico;4;4,12121;0,9562
E. coli K-12;37;rico;4;4,24242;0,93082
E. coli K-12;37;rico;4;4,36364;0,95487
E. coli K-12;37;rico;4;4,48485;0,94366
E. coli K-12;37;rico;4;4,60606;0,94611
E. coli K-12;37;rico;4;4,72727;0,95399
E. coli K-12;37;rico;4;4,84848;0,94434
E. coli K-12;37;rico;4;4,9697;0,92468
E. coli K-12;37;rico;4;5,09091;0,93323
E. coli K-12;37;rico;4;5,21212;0,95537
E. coli K-12;37;rico;4;5,33333;0,95903
E. coli K-12;37;rico;4;5,45455;0,95906
E. coli K-12;37;rico;4;5,57576;0,93593
E. coli K-12;37;rico;4;5,69697;0,95257
E. coli K-12;37;rico;4;5,81818;0,94973
E. coli K-12;37;rico;4;5,93939;0,96644
E. coli K-12;37;rico;4;6,06061;0,96432
E. coli K-12;37;rico;4;6,18182;0,96958
E. coli K-12;37;rico;4;6,30303;0,92873
E. coli K-12;37;rico;4;6,42424;0,94826
E. coli K-12;37;rico;4;6,54545;0,92199
E. coli K-12;37;rico;4;6,66667;0,96809
E. coli K-12;37;rico;4;6,78788;0,92186
E. coli K-12;37;rico;4;6,90909;0,93714
E. coli K-12;37;rico;4;7,0303;0,94305
E. coli K-12;37;rico;4;7,15152;0,94853
E. coli K-12;37;rico;4;7,27273;0,96031
E. coli K-12;37;rico;4;7,39394;0,99148
E. coli K-12;37;rico;4;7,51515;0,95271
E. coli K-12;37;rico;4;7,63636;0,94935
E. coli K-12;37;rico;4;7,75758;0,94881
E. coli K-12;37;rico;4;7,87879;0,92541
E. coli K-12;37;rico;4;8;0,97079
E. coli K-12;37;rico;4;8,12121;0,94528
E. coli K-12;37;rico;4;8,24242;0,91486
E. coli K-12;37;rico;4;8,36364;0,93897
E. coli K-12;37;rico;4;8,48485;0,94649
E. coli K-12;37;rico;4;8,60606;0,98847
E. coli K-12;37;rico;4;8,72727;0,93018
E. coli K-12;37;rico;4;8,84848;0,91879
E. coli K-12;37;rico;4;8,9697;0,95304
E. coli K-12;37;rico;4;9,09091;0,9838
E. coli K-12;37;rico;4;9,21212;0,97849
E. coli K-12;37;rico;4;9,33333;0,95746
E. coli K-12;37;rico;4;9,45455;0,92285
E. coli K-12;37;rico;4;9,57576;0,93067
E. coli K-12;37;rico;4;9,69697;0,95506
E. coli K-12;37;rico;4;9,81818;0,95271
E. coli K-12;37;rico;4;9,93939;0,95949
E. coli K-12;37;rico;4;10,06061;0,92585
E. coli K-12;37;rico;4;10,18182;0,93777
E. coli K-12;37;rico;4;10,30303;0,9875
E. coli K-12;37;rico;4;10,42424;0,95837
E. coli K-12;37;rico;4;10,54545;0,94721
E. coli K-12;37;rico;4;10,66667;0,9475
E. coli K-12;37;rico;4;10,78788;0,96449
E. coli K-12;37;rico;4;10,90909;0,95926
E. coli K-12;37;rico;4;11,0303;0,93897
E. coli K-12;37;rico;4;11,15152;0,91861
E. coli K-12;37;rico;4;11,27273;0,92075
E. coli K-12;37;rico;4;11,39394;0,95152
E. coli K-12;37;rico;4;11,51515;0,93654
E. coli K-12;37;rico;4;11,63636;0,95258
E. coli K-12;37;rico;4;11,75758;0,94954
E. coli K-12;37;rico;4;11,87879;0,92278
E. coli K-12;37;rico;4;12;0,95722
E. coli K-12;37;rico;5;0;0,05528
E. coli K-12;37;rico;5;0,12121;0,01975
E. coli K-12;37;rico;5;0,24242;0
E. coli K-12;37;rico;5;0,36364;0
E. coli K-12;37;rico;5;0,48485;0
E. coli K-12;37;rico;5;0,60606;0,00803
E. coli K-12;37;rico;5;0,72727;0,02542
E. coli K-12;37;rico;5;0,84848;0,06398
E. coli K-12;37;rico;5;0,9697;0,08789
E. coli K-12;37;rico;5;1,09091;0,19288
E. coli K-12;37;rico;5;1,21212;0,28808
E. coli K-12;37;rico;5;1,33333;0,38471
E. coli K-12;37;rico;5;1,45455;0,46584
E. coli K-12;37;rico;5;1,57576;0,55333
E. coli K-12;37;rico;5;1,69697;0,63538
E. coli K-12;37;rico;5;1,81818;0,72955
E. coli K-12;37;rico;5;1,93939;0,78684
E. coli K-12;37;rico;5;2,06061;0,80491
E. coli K-12;37;rico;5;2,18182;0,83087
E. coli K-12;37;rico;5;2,30303;0,85139
E. coli K-12;37;rico;5;2,42424;0,87357
E. coli K-12;37;rico;5;2,54545;0,94662
E. coli K-12;37;rico;5;2,66667;0,88586
E. coli K-12;37;rico;5;2,78788;0,96764
E. coli K-12;37;rico;5;2,90909;0,98315
E. coli K-12;37;rico;5;3,0303;0,98968
E. coli K-12;37;rico;5;3,15152;0,9531
E. coli K-12;37;rico;5;3,27273;0,93318
E. coli K-12;37;rico;5;3,39394;0,97996
E. coli K-12;37;rico;5;3,51515;0,94461
E. coli K-12;37;rico;5;3,63636;0,95637
E. coli K-12;37;rico;5;3,75758;0,99051
E. coli K-12;37;rico;5;3,87879;0,99571
E. coli K-12;37;rico;5;4;0,95265
E. coli K-12;37;rico;5;4,12121;1,00931
E. coli K-12;37;rico;5;4,24242;1,01742
E. coli K-12;37;rico;5;4,36364;1,01086
E. coli K-12;37;rico;5;4,48485;0,93884
E. coli K-12;37;rico;5;4,60606;0,97006
E. coli K-12;37;rico;5;4,72727;0,9466
E. coli K-12;37;rico;5;4,84848;0,98828
E. coli K-12;37;rico;5;4,9697;0,94088
E. coli K-12;37;rico;5;5,09091;0,97927
E. coli K-12;37;rico;5;5,21212;0,94679
E. coli K-12;37;rico;5;5,33333;0,99244
E. coli K-12;37;rico;5;5,45455;0,98407
E. coli K-12;37;rico;5;5,57576;1,01117
E. coli K-12;37;rico;5;5,69697;0,96653
E. coli K-12;37;rico;5;5,81818;0,96651
E. coli K-12;37;rico;5;5,93939;1,00097
E. coli K-12;37;rico;5;6,06061;0,9539
E. coli K-12;37;rico;5;6,18182;0,95904
E. coli K-12;37;rico;5;6,30303;1,00554
E. coli K-12;37;rico;5;6,42424;0,97906
E. coli K-12;37;rico;5;6,54545;0,96517
E. coli K-12;37;rico;5;6,66667;0,98791
E. coli K-12;37;rico;5;6,78788;0,94742
E. coli K-12;37;rico;5;6,90909;1,02566
E. coli K-12;37;rico;5;7,0303;0,97276
E. coli K-12;37;rico;5;7,15152;0,98045
E. coli K-12;37;rico;5;7,27273;0,94472
E. coli K-12;37;rico;5;7,39394;1,02346
E. coli K-12;37;rico;5;7,51515;0,96646
E. coli K-12;37;rico;5;7,63636;0,95272
E. coli K-12;37;rico;5;7,75758;0,97137
E. coli K-12;37;rico;5;7,87879;0,98422
E. coli K-12;37;rico;5;8;0,95331
E. coli K-12;37;rico;5;8,12121;0,95447
E. coli K-12;37;rico;5;8,24242;0,99051
E. coli K-12;37;rico;5;8,36364;0,98016
E. coli K-12;37;rico;5;8,48485;1,00239
E. coli K-12;37;rico;5;8,60606;0,95486
E. coli K-12;37;rico;5;8,72727;1,01098
E. coli K-12;37;rico;5;8,84848;0,9296
E. coli K-12;37;rico;5;8,9697;0,966
E. coli K-12;37;rico;5;9,09091;0,98019
E. coli K-12;37;rico;5;9,21212;0,9894
E. coli K-12;37;rico;5;9,33333;0,97058
E. coli K-12;37;rico;5;9,45455;0,98062
E. coli K-12;37;rico;5;9,57576;0,97016
E. coli K-12;37;rico;5;9,69697;0,95147
E. coli K-12;37;rico;5;9,81818;0,99539
E. coli K-12;37;rico;5;9,93939;0,98005
E. coli K-12;37;rico;5;10,06061;0,96551
E. coli K-12;37;rico;5;10,18182;0,94639
E. coli K-12;37;rico;5;10,30303;0,97382
E. coli K-12;37;rico;5;10,42424;0,94863
E. coli K-12;37;rico;5;10,54545;0,93748
E. coli K-12;37;rico;5;10,66667;0,95936
E. coli K-12;37;rico;5;10,78788;0,93353
E. coli K-12;37;rico;5;10,90909;0,937
E. coli K-12;37;rico;5;11,0303;0,99055
E. coli K-12;37;rico;5;11,15152;0,94819
E. coli K-12;37;rico;5;11,27273;0,99951
E. coli K-12;37;rico;5;11,39394;0,96314
E. coli K-12;37;rico;5;11,51515;0,95177
E. coli K-12;37;rico;5;11,63636;0,97969
E. coli K-12;37;rico;5;11,75758;0,95298
E. coli K-12;37;rico;5;11,87879;0,97128
E. coli K-12;37;rico;5;12;0,96195
E. coli K-12;37;rico;6;0;0,05905
E. coli K-12;37;rico;6;0,12121;0,00723
E. coli K-12;37;rico;6;0,24242;0
E. coli K-12;37;rico;6;0,36364;0,02059
E. coli K-12;37;rico;6;0,48485;0,02957
E. coli K-12;37;rico;6;0,60606;0,06945
E. coli K-12;37;rico;6;0,72727;0,12835
E. coli K-12;37;rico;6;0,84848;0,19318
E. coli K-12;37;rico;6;0,9697;0,26442
E. coli K-12;37;rico;6;1,09091;0,35468
E. coli K-12;37;rico;6;1,21212;0,4566
E. coli K-12;37;rico;6;1,33333;0,52407
E. coli K-12;37;rico;6;1,45455;0,60881
E. coli K-12;37;rico;6;1,57576;0,67822
E. coli K-12;37;rico;6;1,69697;0,76765
E. coli K-12;37;rico;6;1,81818;0,78344
E. coli K-12;37;rico;6;1,93939;0,85631
E. coli K-12;37;rico;6;2,06061;0,90617
E. coli K-12;37;rico;6;2,18182;0,9373
E. coli K-12;37;rico;6;2,30303;0,98246
E. coli K-12;37;rico;6;2,42424;0,9987
E. coli K-12;37;rico;6;2,54545;0,98806
E. coli K-12;37;rico;6;2,66667;1,06258
E. coli K-12;37;rico;6;2,78788;1,08465
E. coli K-12;37;rico;6;2,90909;1,04269
E. coli K-12;37;rico;6;3,0303;1,00732
E. coli K-12;37;rico;6;3,15152;1,06453
E. coli K-12;37;rico;6;3,27273;1,06844
E. coli K-12;37;rico;6;3,39394;1,07152
E. coli K-12;37;rico;6;3,51515;1,08345
E. coli K-12;37;rico;6;3,63636;1,06379
E. coli K-12;37;rico;6;3,75758;1,05567
E. coli K-12;37;rico;6;3,87879;1,07249
E. coli K-12;37;rico;6;4;1,06981
E. coli K-12;37;rico;6;4,12121;1,09811
E. coli K-12;37;rico;6;4,24242;1,07173
E. coli K-12;37;rico;6;4,36364;1,08455
E. coli K-12;37;rico;6;4,48485;1,09169
E. coli K-12;37;rico;6;4,60606;1,03932
E. coli K-12;37;rico;6;4,72727;1,06119
E. coli K-12;37;rico;6;4,84848;1,07379
E. coli K-12;37;rico;6;4,9697;1,04598
E. coli K-12;37;rico;6;5,09091;1,10334
E. coli K-12;37;rico;6;5,21212;1,08286
E. coli K-12;37;rico;6;5,33333;1,0497
E. coli K-12;37;rico;6;5,45455;1,05685
E. coli K-12;37;rico;6;5,57576;1,05398
E. coli K-12;37;rico;6;5,69697;1,0694
E. coli K-12;37;rico;6;5,81818;1,05142
E. coli K-12;37;rico;6;5,93939;1,05906
E. coli K-12;37;rico;6;6,06061;1,06935
E. coli K-12;37;rico;6;6,18182;1,05271
E. coli K-12;37;rico;6;6,30303;1,07608
E. coli K-12;37;rico;6;6,42424;1,09931
E. coli K-12;37;rico;6;6,54545;1,10998
E. coli K-12;37;rico;6;6,66667;1,09063
E. coli K-12;37;rico;6;6,78788;1,06022
E. coli K-12;37;rico;6;6,90909;1,06414
E. coli K-12;37;rico;6;7,0303;1,10702
E. coli K-12;37;rico;6;7,15152;1,11554
E. coli K-12;37;rico;6;7,27273;1,07948
E. coli K-12;37;rico;6;7,39394;1,09311
E. coli K-12;37;rico;6;7,51515;1,11234
E. coli K-12;37;rico;6;7,63636;1,14792
E. coli K-12;37;rico;6;7,75758;1,08645
E. coli K-12;37;rico;6;7,87879;1,10841
E. coli K-12;37;rico;6;8;1,06694
E. coli K-12;37;rico;6;8,12121;1,1128
E. coli K-12;37;rico;6;8,24242;1,05381
E. coli K-12;37;rico;6;8,36364;1,10491
E. coli K-12;37;rico;6;8,48485;1,07366
E. coli K-12;37;rico;6;8,60606;1,06814
E. coli K-12;37;rico;6;8,72727;1,07482
E. coli K-12;37;rico;6;8,84848;1,09944
E. coli K-12;37;rico;6;8,9697;1,1015
E. coli K-12;37;rico;6;9,09091;1,09709
E. coli K-12;37;rico;6;9,21212;1,09499
E. coli K-12;37;rico;6;9,33333;1,08593
E. coli K-12;37;rico;6;9,45455;1,05951
E. coli K-12;37;rico;6;9,57576;1,09297
E. coli K-12;37;rico;6;9,69697;1,0817
E. coli K-12;37;rico;6;9,81818;1,024
E. coli K-12;37;rico;6;9,93939;1,06799
E. coli K-12;37;rico;6;10,06061;1,08595
E. coli K-12;37;rico;6;10,18182;1,08802
E. coli K-12;37;rico;6;10,30303;1,05324
E. coli K-12;37;rico;6;10,42424;1,07557
E. coli K-12;37;rico;6;10,54545;1,10754
E. coli K-12;37;rico;6;10,66667;1,04717
E. coli K-12;37;rico;6;10,78788;1,11254
E. coli K-12;37;rico;6;10,90909;1,10916
E. coli K-12;37;rico;6;11,0303;1,02715
E. coli K-12;37;rico;6;11,15152;1,07669
E. coli K-12;37;rico;6;11,27273;1,03555
E. coli K-12;37;rico;6;11,39394;1,07002
E. coli K-12;37;rico;6;11,51515;1,12113
E. coli K-12;37;rico;6;11,63636;1,08003
E. coli K-12;37;rico;6;11,75758;1,11167
E. coli K-12;37;rico;6;11,87879;1,08648
E. coli K-12;37;rico;6;12;1,09622
E. coli K-12;37;rico;7;0;0,03305
E. coli K-12;37;rico;7;0,12121;0
E. coli K-12;37;rico;7;0,24242;0,00789
E. coli K-12;37;rico;7;0,36364;0
E. coli K-12;37;rico;7;0,48485;0,01291
E. coli K-12;37;rico;7;0,60606;0,03803
E. coli K-12;37;rico;7;0,72727;0,09076
E. coli K-12;37;rico;7;0,84848;0,16224
E. coli K-12;37;rico;7;0,9697;0,27162
E. coli K-12;37;rico;7;1,09091;0,36504
E. coli K-12;37;rico;7;1,21212;0,4428
E. coli K-12;37;rico;7;1,33333;0,53882
E. coli K-12;37;rico;7;1,45455;0,60457
E. coli K-12;37;rico;7;1,57576;0,69134
E. coli K-12;37;rico;7;1,69697;0,73546
E. coli K-12;37;rico;7;1,81818;0,7982
E. coli K-12;37;rico;7;1,93939;0,78633
E. coli K-12;37;rico;7;2,06061;0,87706
E. coli K-12;37;rico;7;2,18182;0,8661
E. coli K-12;37;rico;7;2,30303;0,86124
E. coli K-12;37;rico;7;2,42424;0,90381
E. coli K-12;37;rico;7;2,54545;0,8841
E. coli K-12;37;rico;7;2,66667;0,85835
E. coli K-12;37;rico;7;2,78788;0,91993
E. coli K-12;37;rico;7;2,90909;0,89746
E. coli K-12;37;rico;7;3,0303;0,98387
E. coli K-12;37;rico;7;3,15152;0,92829
E. coli K-12;37;rico;7;3,27273;0,91683
E. coli K-12;37;rico;7;3,39394;0,9107
E. coli K-12;37;rico;7;3,51515;0,89988
E. coli K-12;37;rico;7;3,63636;0,93622
E. coli K-12;37;rico;7;3,75758;0,93477
E. coli K-12;37;rico;7;3,87879;0,89413
E. coli K-12;37;rico;7;4;0,94667
E. coli K-12;37;rico;7;4,12121;0,94632
E. coli K-12;37;rico;7;4,24242;0,92909
E. coli K-12;37;rico;7;4,36364;0,92934
E. coli K-12;37;rico;7;4,48485;0,8955
E. coli K-12;37;rico;7;4,60606;0,90405
E. coli K-12;37;rico;7;4,72727;0,93389
E. coli K-12;37;rico;7;4,84848;0,92481
E. coli K-12;37;rico;7;4,9697;0,95558
E. coli K-12;37;rico;7;5,09091;0,88337
E. coli K-12;37;rico;7;5,21212;0,89966
E. coli K-12;37;rico;7;5,33333;0,95267
E. coli K-12;37;rico;7;5,45455;0,90066
E. coli K-12;37;rico;7;5,57576;0,91334
E. coli K-12;37;rico;7;5,69697;0,94251
E. coli K-12;37;rico;7;5,81818;0,92969
E. coli K-12;37;rico;7;5,93939;0,95166
E. coli K-12;37;rico;7;6,06061;0,9202
E. coli K-12;37;rico;7;6,18182;0,94894
E. coli K-12;37;rico;7;6,30303;0,90367
E. coli K-12;37;rico;7;6,42424;0,91789
E. coli K-12;37;rico;7;6,54545;0,94518
E. coli K-12;37;rico;7;6,66667;0,91498
E. coli K-12;37;rico;7;6,78788;0,93083
E. coli K-12;37;rico;7;6,90909;0,91057
E. coli K-12;37;rico;7;7,0303;0,94749
E. coli K-12;37;rico;7;7,15152;0,88789
E. coli K-12;37;rico;7;7,27273;0,94523
E. coli K-12;37;rico;7;7,39394;0,92052
E. coli K-12;37;rico;7;7,51515;0,91592
E. coli K-12;37;rico;7;7,63636;0,90652
E. coli K-12;37;rico;7;7,75758;0,91981
E. coli K-12;37;rico;7;7,87879;0,91281
E. coli K-12;37;rico;7;8;0,90106
E. coli K-12;37;rico;7;8,12121;0,92009
E. coli K-12;37;rico;7;8,24242;0,95321
E. coli K-12;37;rico;7;8,36364;0,9351
E. coli K-12;37;rico;7;8,48485;0,95128
E. coli K-12;37;rico;7;8,60606;0,92514
E. coli K-12;37;rico;7;8,72727;0,91542
E. coli K-12;37;rico;7;8,84848;0,91149
E. coli K-12;37;rico;7;8,9697;0,92099
E. coli K-12;37;rico;7;9,09091;0,91825
E. coli K-12;37;rico;7;9,21212;0,94041
E. coli K-12;37;rico;7;9,33333;0,92549
E. coli K-12;37;rico;7;9,45455;0,95685
E. coli K-12;37;rico;7;9,57576;0,93824
E. coli K-12;37;rico;7;9,69697;0,9583
E. coli K-12;37;rico;7;9,81818;0,91602
E. coli K-12;37;rico;7;9,93939;0,93716
E. coli K-12;37;rico;7;10,06061;0,94312
E. coli K-12;37;rico;7;10,18182;0,92311
E. coli K-12;37;rico;7;10,30303;0,95373
E. coli K-12;37;rico;7;10,42424;0,88822
E. coli K-12;37;rico;7;10,54545;0,95297
E. coli K-12;37;rico;7;10,66667;0,92824
E. coli K-12;37;rico;7;10,78788;0,95958
E. coli K-12;37;rico;7;10,90909;0,926
E. coli K-12;37;rico;7;11,0303;0,9469
E. coli K-12;37;rico;7;11,15152;0,91346
E. coli K-12;37;rico;7;11,27273;0,93722
E. coli K-12;37;rico;7;11,39394;0,94087
E. coli K-12;37;rico;7;11,51515;0,95132
E. coli K-12;37;rico;7;11,63636;0,9389
E. coli K-12;37;rico;7;11,75758;0,87802
E. coli K-12;37;rico;7;11,87879;0,92536
E. coli K-12;37;rico;7;12;0,94951
E. coli K-12;37;rico;8;0;0,0369
E. coli K-12;37;rico;8;0,12121;0,00886
E. coli K-12;37;rico;8;0,24242;0
E. coli K-12;37;rico;8;0,36364;0,02065
E. coli K-12;37;rico;8;0,48485;0
E. coli K-12;37;rico;8;0,60606;0,00434
E. coli K-12;37;rico;8;0,72727;0,02087
E. coli K-12;37;rico;8;0,84848;0,02291
E. coli K-12;37;rico;8;0,9697;0,04625
E. coli K-12;37;rico;8;1,09091;0,11798
E. coli K-12;37;rico;8;1,21212;0,1496
E. coli K-12;37;rico;8;1,33333;0,26833
E. coli K-12;37;rico;8;1,45455;0,32058
E. coli K-12;37;rico;8;1,57576;0,36206
E. coli K-12;37;rico;8;1,69697;0,52347
E. coli K-12;37;rico;8;1,81818;0,54516
E. coli K-12;37;rico;8;1,93939;0,65406
E. coli K-12;37;rico;8;2,06061;0,70323
E. coli K-12;37;rico;8;2,18182;0,73323
E. coli K-12;37;rico;8;2,30303;0,80245
E. coli K-12;37;rico;8;2,42424;0,81059
E. coli K-12;37;rico;8;2,54545;0,84823
E. coli K-12;37;rico;8;2,66667;0,85303
E. coli K-12;37;rico;8;2,78788;0,86171
E. coli K-12;37;rico;8;2,90909;0,8914
E. coli K-12;37;rico;8;3,0303;0,92989
E. coli K-12;37;rico;8;3,15152;0,93828
E. coli K-12;37;rico;8;3,27273;0,93413
E. coli K-12;37;rico;8;3,39394;0,92191
E. coli K-12;37;rico;8;3,51515;0,9199
E. coli K-12;37;rico;8;3,63636;0,9224
E. coli K-12;37;rico;8;3,75758;0,95864
E. coli K-12;37;rico;8;3,87879;0,96218
E. coli K-12;37;rico;8;4;0,95387
E. coli K-12;37;rico;8;4,12121;0,9639
E. coli K-12;37;rico;8;4,24242;0,97323
E. coli K-12;37;rico;8;4,36364;0,95598
E. coli K-12;37;rico;8;4,48485;0,9472
E. coli K-12;37;rico;8;4,60606;1,00013
E. coli K-12;37;rico;8;4,72727;0,98179
E. coli K-12;37;rico;8;4,84848;0,9786
E. coli K-12;37;rico;8;4,9697;0,94948
E. coli K-12;37;rico;8;5,09091;1,01546
E. coli K-12;37;rico;8;5,21212;0,94719
E. coli K-12;37;rico;8;5,33333;1,00048
E. coli K-12;37;rico;8;5,45455;0,99462
E. coli K-12;37;rico;8;5,57576;0,97875
E. coli K-12;37;rico;8;5,69697;0,95924
E. coli K-12;37;rico;8;5,81818;1,00675
E. coli K-12;37;rico;8;5,93939;0,96359
E. coli K-12;37;rico;8;6,06061;0,9689
E. coli K-12;37;rico;8;6,18182;0,92815
E. coli K-12;37;rico;8;6,30303;0,99968
E. coli K-12;37;rico;8;6,42424;0,971
E. coli K-12;37;rico;8;6,54545;0,96424
E. coli K-12;37;rico;8;6,66667;0,96015
E. coli K-12;37;rico;8;6,78788;0,98886
E. coli K-12;37;rico;8;6,90909;0,99624
E. coli K-12;37;rico;8;7,0303;0,95275
E. coli K-12;37;rico;8;7,15152;0,97856
E. coli K-12;37;rico;8;7,27273;0,93661
E. coli K-12;37;rico;8;7,39394;1,00031
E. coli K-12;37;rico;8;7,51515;0,94911
E. coli K-12;37;rico;8;7,63636;0,92934
E. coli K-12;37;rico;8;7,75758;0,97148
E. coli K-12;37;rico;8;7,87879;0,96612
E. coli K-12;37;rico;8;8;0,99057
E. coli K-12;37;rico;8;8,12121;0,96886
E. coli K-12;37;rico;8;8,24242;0,98552
E. coli K-12;37;rico;8;8,36364;0,95181
E. coli K-12;37;rico;8;8,48485;0,98055
E. coli K-12;37;rico;8;8,60606;0,97809
E. coli K-12;37;rico;8;8,72727;0,97363
E. coli K-12;37;rico;8;8,84848;0,96089
E. coli K-12;37;rico;8;8,9697;0,94722
E. coli K-12;37;rico;8;9,09091;0,96721
E. coli K-12;37;rico;8;9,21212;1,00833
E. coli K-12;37;rico;8;9,33333;0,94215
E. coli K-12;37;rico;8;9,45455;0,97734
E. coli K-12;37;rico;8;9,57576;0,97175
E. coli K-12;37;rico;8;9,69697;0,92262
E. coli K-12;37;rico;8;9,81818;0,96764
E. coli K-12;37;rico;8;9,93939;0,97683
E. coli K-12;37;rico;8;10,06061;0,95919
E. coli K-12;37;rico;8;10,18182;0,98776
E. coli K-12;37;rico;8;10,30303;0,96205
E. coli K-12;37;rico;8;10,42424;0,95637
E. coli K-12;37;rico;8;10,54545;1,00757
E. coli K-12;37;rico;8;10,66667;0,93595
E. coli K-12;37;rico;8;10,78788;0,99429
E. coli K-12;37;rico;8;10,90909;0,92723
E. coli K-12;37;rico;8;11,0303;0,96958
E. coli K-12;37;rico;8;11,15152;0,97065
E. coli K-12;37;rico;8;11,27273;0,92875
E. coli K-12;37;rico;8;11,39394;0,96278
E. coli K-12;37;rico;8;11,51515;0,95697
E. coli K-12;37;rico;8;11,63636;0,98087
E. coli K-12;37;rico;8;11,75758;0,95261
E. coli K-12;37;rico;8;11,87879;0,94736
E. coli K-12;37;rico;8;12;0,98862
E. coli K-12;37;rico;9;0;0,03341
E. coli K-12;37;rico;9;0,12121;0
E. coli K-12;37;rico;9;0,24242;0,00111
E. coli K-12;37;rico;9;0,36364;0,0004
E. coli K-12;37;rico;9;0,48485;0
E. coli K-12;37;rico;9;0,60606;0
E. coli K-12;37;rico;9;0,72727;0,01637
E. coli K-12;37;rico;9;0,84848;0,01371
E. coli K-12;37;rico;9;0,9697;0,05921
E. coli K-12;37;rico;9;1,09091;0,11215
E. coli K-12;37;rico;9;1,21212;0,2166
E. coli K-12;37;rico;9;1,33333;0,31211
E. coli K-12;37;rico;9;1,45455;0,4308
E. coli K-12;37;rico;9;1,57576;0,49596
E. coli K-12;37;rico;9;1,69697;0,60133
E. coli K-12;37;rico;9;1,81818;0,67352
E. coli K-12;37;rico;9;1,93939;0,7227
E. coli K-12;37;rico;9;2,06061;0,79662
E. coli K-12;37;rico;9;2,18182;0,83683
E. coli K-12;37;rico;9;2,30303;0,84463
E. coli K-12;37;rico;9;2,42424;0,83905
E. coli K-12;37;rico;9;2,54545;0,88012
E. coli K-12;37;rico;9;2,66667;0,91368
E. coli K-12;37;rico;9;2,78788;0,85367
E. coli K-12;37;rico;9;2,90909;0,83712
E. coli K-12;37;rico;9;3,0303;0,89418
E. coli K-12;37;rico;9;3,15152;0,86031
E. coli K-12;37;rico;9;3,27273;0,90057
E. coli K-12;37;rico;9;3,39394;0,88786
E. coli K-12;37;rico;9;3,51515;0,88406
E. coli K-12;37;rico;9;3,63636;0,88396
E. coli K-12;37;rico;9;3,75758;0,85357
E. coli K-12;37;rico;9;3,87879;0,9103
E. coli K-12;37;rico;9;4;0,90314
E. coli K-12;37;rico;9;4,12121;0,87604
E. coli K-12;37;rico;9;4,24242;0,89399
E. coli K-12;37;rico;9;4,36364;0,90891
E. coli K-12;37;rico;9;4,48485;0,86543
E. coli K-12;37;rico;9;4,60606;0,8831
E. coli K-12;37;rico;9;4,72727;0,89305
E. coli K-12;37;rico;9;4,84848;0,88743
E. coli K-12;37;rico;9;4,9697;0,86536
E. coli K-12;37;rico;9;5,09091;0,90153
E. coli K-12;37;rico;9;5,21212;0,89623
E. coli K-12;37;rico;9;5,33333;0,9179
E. coli K-12;37;rico;9;5,45455;0,90262
